case_mass_success,mean_mass,p10_mass,mean_size,median_size,p90_size,top1_coverage,minority_fraction,empty,rep,model,method
0.8991452991452992,0.9700230199163953,0.8979310344827586,43.77948717948718,41.0,76.0,0.9880341880341881,0.9453969077761982,0.0,7,1,pacs_stratified
0.9282051282051282,0.977017460473373,0.9375,66.77264957264957,62.0,120.60000000000002,0.9811965811965812,0.9662797124668667,0.0,7,2,global_panel
0.9025641025641026,0.9688472553615444,0.9042857142857144,56.654700854700856,46.0,105.60000000000002,0.9794871794871794,0.9546720208582901,0.0,7,2,pacs_global_residual
0.9179487179487179,0.9741653322423244,0.9367021276595745,63.095726495726495,63.0,98.0,0.9846153846153847,0.9622587998062779,0.0,7,2,pacs_stratified
0.9008547008547009,0.9729340312707839,0.8999999999999999,57.21196581196581,52.0,104.0,0.9897435897435898,0.9534276649192539,0.0,7,3,global_panel
0.8871794871794871,0.9699483469418955,0.8888888888888888,52.07350427350428,50.0,78.0,0.9863247863247864,0.9525890289830071,0.0,7,3,pacs_global_residual
0.9008547008547009,0.973204281219501,0.8999999999999999,53.34871794871795,54.0,74.0,0.9897435897435898,0.9566632724912674,0.0,7,3,pacs_stratified
0.9094017094017094,0.9743793285947162,0.9,51.75042735042735,46.0,95.60000000000002,0.9880341880341881,0.9569465321729863,0.0,8,0,global_panel
0.9076923076923077,0.9736593522796557,0.9,52.013675213675214,48.0,70.0,0.9863247863247864,0.9592192063903782,0.0,8,0,pacs_global_residual
0.9008547008547009,0.970663271738991,0.8999999999999999,56.27350427350427,55.0,86.0,0.9863247863247864,0.9527187515012863,0.0,8,0,pacs_stratified
0.8666666666666667,0.9621602863984609,0.8723404255319149,41.105982905982906,37.0,73.60000000000002,0.9794871794871794,0.9448128166089313,0.0,8,1,global_panel
0.8735042735042735,0.9655631146718674,0.875,48.14529914529915,49.0,76.0,0.9846153846153847,0.9444706339411436,0.0,8,1,pacs_global_residual
0.8666666666666667,0.9606492125660917,0.8666666666666667,50.64102564102564,55.0,82.60000000000002,0.9846153846153847,0.9337722043775876,0.0,8,1,pacs_stratified
0.8905982905982905,0.9692301619262739,0.8888888888888888,52.805128205128206,50.0,93.0,0.9846153846153847,0.9490420819073248,0.0,8,2,global_panel
0.8991452991452992,0.9703833921651035,0.8957142857142857,53.83931623931624,52.0,82.0,0.9846153846153847,0.9505516754029688,0.0,8,2,pacs_global_residual
0.8888888888888888,0.9682485535944955,0.8863247863247864,57.75555555555555,53.0,95.0,0.9846153846153847,0.9456165700692036,0.0,8,2,pacs_stratified
0.8735042735042735,0.960086393001962,0.8734042553191491,52.7982905982906,49.0,94.0,0.976068376068376,0.9411802691661496,0.0,8,3,global_panel
